26;010100002;12;121;0;0;0
26;010100002;12;122;0;0;0
26;010100002;13;Без;4;4;0
26;010100002;13;101;0;0;0
26;010100002;13;102;0;0;0
26;010100002;13;103;0;0;0
26;010100002;13;104;0;0;0
26;010100002;13;105;0;0;0
26;010100002;13;106;0;0;0
26;010100002;13;107;0;0;0
26;010100002;13;108;0;0;0
26;010100002;13;109;0;0;0
26;010100002;13;110;0;0;0
26;010100002;13;111;0;0;0
26;010100002;13;112;0;0;0
26;010100002;13;113;0;0;0
26;010100002;13;114;0;0;0
26;010100002;13;115;0;0;0
26;010100002;13;116;0;0;0
26;010100002;13;117;0;0;0
26;010100002;13;118;0;0;0
26;010100002;13;119;0;0;0
26;010100002;13;120;0;0;0
26;010100002;13;121;0;0;0
26;010100002;13;122;0;0;0
26;010100002;14;Без;0;0;0
26;010100002;14;101;0;0;0
26;010100002;14;102;0;0;0
26;010100002;14;103;0;0;0
26;010100002;14;104;0;0;0
26;010100002;14;105;0;0;0
26;010100002;14;106;0;0;0
26;010100002;14;107;0;0;0
26;010100002;14;108;0;0;0
26;010100002;14;109;0;0;0
26;010100002;14;110;0;0;0
26;010100002;14;111;0;0;0
26;010100002;14;112;0;0;0
26;010100002;14;113;0;0;0
26;010100002;14;114;0;0;0
26;010100002;14;115;0;0;0
26;010100002;14;116;0;0;0
26;010100002;14;117;0;0;0
26;010100002;14;118;0;0;0
26;010100002;14;119;0;0;0
26;010100002;14;120;0;0;0
